Time (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),B_North (nT),B_East (nT),B_Down (nT),RollTorque (Nm),PitchTorque (Nm),YawTorque (Nm),OmegaX (rad/s),OmegaY (rad/s),OmegaZ (rad/s),Power (Watt)
7470,4.019451732057668,-3.5209663136731977,4.095857920304402,0.006160996345870812,0.002611772458216047,-0.003795604353708038,1.7550467222069136e-05,-2.4719861717392274e-06,3.7773112657084134e-05,-8.817488221960424e-06,-8.817488221960424e-06,-6.036581156176149e-06,0.15002446841227068,0.07481300556649163,0.25002446841227255,3.9572844648299643
7480,4.080798196204361,-3.494619509687863,4.057634782102629,0.006108162793654465,0.002657531329636544,-0.0038489402610061953,1.770143373171064e-05,-2.520151662529522e-06,3.7476422155200986e-05,-2.386269317879671e-07,-2.386269317879671e-07,-1.3448594079240429e-05,0.14993271119803356,0.07482822015767046,0.2499327111980354,2.287175775047936
7490,4.141612325553282,-3.467816837210707,4.018880787228815,0.006054530531707051,0.0027029451634240807,-0.0039017745270567205,1.7852426745259092e-05,-2.5674847527858307e-06,3.7174845507624255e-05,-1.251478998341623e-05,-5.865575470446355e-06,-6.6492145129698755e-06,0.1498784862499004,0.07473956547309381,0.24987848624990225,3.600272678995982
7500,4.201886167544002,-3.4405617763404104,3.9796009868211155,0.0060001064848949045,0.0027480080223685048,-0.003954100217365564,1.8003368738687476e-05,-2.6139988002027816e-06,3.686842238892222e-05,-6.53981051442585e-06,7.068867895433015e-06,-1.3608678409858866e-05,0.14978157611988005,0.0747461257334582,0.2497815761198819,2.885953852862861
7510,4.261611839388103,-3.4128578663286286,3.9398005010417982,0.005944897682617443,0.0027927140132173282,-0.004005910461761516,1.815418388368369e-05,-2.6597072578844935e-06,3.6557193096434746e-05,-1.3183126445104616e-05,-6.403291926946256e-06,-6.77983451815836e-06,0.149737725110595,0.0746655126485782,0.24973772511059683,3.146752402424454
7520,4.320781529110401,-3.3847087051364557,3.899484518429329,0.0058889112579845505,0.00283705728746699,-0.004057198455330772,1.8304798025800314e-05,-2.7046236424379193e-06,3.624119854471621e-05,-7.171257045226482e-06,6.085924008075998e-06,-1.325718105330248e-05,0.14963536243142692,0.07466724172296278,0.24963536243142875,3.4208219537334204
7530,4.379387496581881,-3.3561179489829915,3.8586582952411557,0.005832154446978895,0.002881032042150343,-0.0041079574593454495,1.8455138661137038e-05,-2.748761504474695e-06,3.5920480259907135e-05,-1.3341210641268528e-05,-6.93724792058586e-06,-6.403962720682668e-06,0.1495907219178087,0.0746022949283271,0.24959072191781054,2.6058566178422886
7540,4.437422074544171,-3.3270893118860614,3.8173271547872276,0.005774634587603125,0.0029246325206202127,-0.00415818080218588,1.860513491179204e-05,-2.792134401409251e-06,3.559508037403479e-05,-7.2847323875312605e-06,5.098347702281896e-06,-1.2383080089813157e-05,0.14948677624092044,0.07459676394146224,0.24948677624092228,3.8674461182351214
7550,4.4948776696254145,-3.2976265651951118,3.775496486754333,0.005716359119011988,0.0029678530133288973,-0.004207861880256496,1.875471750029903e-05,-2.834755872440529e-06,3.5265041619244755e-05,-1.2952380276485525e-05,-7.42838943978389e-06,-5.523990836701635e-06,0.14944206610341515,0.07454675197497547,0.249442066103417,2.9813789470012297
7560,4.551746763347394,-3.2677335371163365,3.733171746521299,0.005657335580629367,0.003010687858603484,-0.004256994158895168,1.8903818723247328e-05,-2.8766394156050543e-06,3.4930407321963565e-05,-6.856067869287936e-06,4.147278523228687e-06,-1.1003346392516622e-05,0.14933587842838952,0.07452511545080982,0.24933587842839136,4.2023772637255865
7570,4.6080219131237365,-3.2374141122300713,3.6903584544651493,0.005597571611250248,0.0030531314434168264,-0.004305571173275792,1.9052372424265143e-05,-2.9177984667902893e-06,3.45912213969944e-05,-7.234234060389199e-06,-7.835194669065117e-06,-7.234234060389199e-06,0.14930024145213622,0.07448197900886644,0.24930024145213805,3.253044392255719
7580,4.663695753249081,-3.2066722310004967,3.64706219525825,0.005537074948127643,0.0030951782041540553,-0.004353586529303988,1.9200313966528854e-05,-2.9582463805989717e-06,3.424752834154623e-05,-1.1469310740402175e-05,3.2747082045492173e-06,-8.194602535852958e-06,0.1491893978326264,0.07444960547708601,0.24918939783262825,4.404060110300161
7590,4.718760995879021,-3.175511889277706,3.603288617156548,0.0054758534260444915,0.003136822627374485,-0.004401033904505689,1.9347580204945913e-05,-2.997996412957473e-06,3.3899373229197936e-05,-3.437963991508012e-06,-8.11746788039908e-06,-1.1555431871907092e-05,0.14915423163355912,0.07441056775346716,0.24915423163356096,3.3819835118574337
7600,4.773210432000709,-3.143937137792171,3.5590434312789534,0.005413914976370566,0.003178059250568761,-0.004447907048908483,1.9494109458143748e-05,-3.0370617053639836e-06,3.354680170379812e-05,-1.1826853480789809e-05,2.520342517762895e-06,-9.306510963026915e-06,0.1490490058515145,0.07436856302917773,0.24904900585151635,4.454896832434453
7610,4.82703693239394,-3.1119520816416637,3.5143324108779486,0.005351267626104417,0.0032188826629111185,-0.004494199785915518,1.9639841480383708e-05,-3.0754552706753662e-06,3.318985997330203e-05,-3.985759454143385e-06,-8.23886040584427e-06,-1.2224619859987656e-05,0.1490061868263632,0.07434130550063545,0.24900618682636505,3.3531401501537297
7620,4.880233448582596,-3.079560879770681,3.469161390601492,0.005287919496900377,0.0032592875060065986,-0.004539906013171782,1.978471743350628e-05,-3.113189980335002e-06,3.282859480354638e-05,-1.1714641243183928e-05,1.9184445823403906e-06,-9.796196660843537e-06,0.14891068612911254,0.07429752591822056,0.24891068612911438,4.377132463685255
7630,4.932793013776265,-3.0467677444424193,3.4235362657463053,0.005223878804080694,0.003299268474633076,-0.004585019703422578,1.9928679859001703e-05,-3.1502785529474447e-06,3.246305351196327e-05,-4.065805915018185e-06,-8.169621218463332e-06,-1.2235427133481517e-05,0.1488583414558027,0.07428085614397958,0.24885834145580454,3.157493828143945
7640,4.98470874380193,-3.0135769407033632,3.377462991502606,0.005159153855632804,0.0033388203174779638,-0.004629534905364033,2.0071672650289684e-05,-3.1867335441095053e-06,3.209328396123438e-05,-1.1108719440560175e-05,1.4957363777971377e-06,-9.612983062763038e-06,0.14877001950364488,0.07423271151267004,0.24877001950364672,4.220458376778437
7650,5.03597383802554,-2.979992785840524,3.3309475821903853,0.00509375305119183,0.003377937837869427,-0.004673445744485429,2.0213641025281295e-05,-3.2225673374111945e-06,3.1719334552886085e-05,-3.6683541805012145e-06,-7.888987385206826e-06,-1.1557341565708041e-05,0.14870905309247612,0.0742261910475494,0.24870905309247796,2.79334183097287
7660,5.086581580263338,-2.9460196488314034,3.2839961104872955,0.005027684881008322,0.003416615894501978,-0.00471674642390319,2.0354531499287516e-05,-3.257792136523894e-06,3.13412542208272e-05,-1.0015451272546363e-05,1.2684025862322033e-06,-8.747048686314159e-06,0.14862538307863157,0.07416611968837139,0.2486253830786334,3.866240273045812
7670,5.136525339682793,-2.911661949786724,3.236614706648247,0.00496095792490133,0.003454849402156284,-0.004759431225186336,2.0494291858329704e-05,-3.292419958296979e-06,3.0959092424829766e-05,-2.815581103987175e-06,-7.3877923221079625e-06,-1.0203373426095137e-05,0.14856162491279218,0.07416216969202351,0.24856162491279402,2.267247396893904
7680,5.185798571692993,-2.8769241593859927,3.1888095577167883,0.004893580851196856,0.0034926333324130448,-0.004801494509173216,2.06328711329001e-05,-3.3264626267880905e-06,3.057289914395422e-05,-8.474119969420776e-06,-5.206417465632981e-06,-5.206417465632981e-06,0.14848440895111287,0.07409613773887008,0.2484844089511147,4.242170218600863
7690,5.2343948188243345,-2.841810798305961,3.1405869067283714,0.004825562415651759,0.003529962714360796,-0.004842930716779335,2.0770219572213204e-05,-3.3599317681560957e-06,3.0182724869920127e-05,-1.5628129493303134e-06,-8.312164897911323e-06,-8.312164897911323e-06,0.14841429007169304,0.07409877859979341,0.24841429007169488,2.2898747169545186
7700,5.282307711597411,-2.806326436642027,3.091953051905574,0.004756911460363194,0.003566832635297471,-0.004883734369796094,2.090628861898227e-05,-3.39283880634954e-06,2.9788620600423068e-05,-6.558173545988525e-06,-1.1818910298684353e-05,-5.260736752695829e-06,0.14834254977988887,0.07403423913550991,0.2483425497798907,4.576399640092051
7710,5.329530969380882,-2.770475693322663,3.0429143458453862,0.004687636912663643,0.003603238241425573,-0.004923900071680235,2.1041030884749718e-05,-3.425194959527193e-06,2.939063783239932e-05,1.3293803320574032e-09,-9.898769981489828e-06,-9.900099361821885e-06,0.1482679875884162,0.07402977826164113,0.24826798758841803,2.5326544082206066
7720,5.376058401238255,-2.734263235516923,2.9934771946986523,0.004617747784001651,0.003639174738540811,-0.004963422508333829,2.1174400125794542e-05,-3.4570112371508105e-06,2.8988828555238668e-05,-6.473144336185674e-06,-6.473144336185674e-06,-6.856987051072577e-06,0.1482006957217723,0.07397253414992144,0.24820069572177414,4.699675036739109
7730,5.421883906763384,-2.697693778035094,2.9436480573417514,0.004547253168808338,0.0036746373927140376,-0.005002296448874608,2.1306351219635415e-05,-3.48829843769384e-06,2.8583245243946987e-05,-2.2011254894115776e-06,-2.2011254894115776e-06,-1.0851257759828018e-05,0.14812165351375053,0.073963996024611,0.24812165351375237,2.600368565631639
7740,5.467001476904572,-2.6607720827225596,2.893433444540638,0.004476162243349789,0.0037096215309663275,-0.0050405167463964265,2.1436840142143703e-05,-3.519067146913111e-06,2.817394085225914e-05,-1.0003831257244071e-05,-2.155928082612775e-06,-7.847903174631297e-06,0.148059661696921,0.07390685237544677,0.24805966169692284,4.593240321042483
7750,5.511405194777126,-2.623502957846959,2.8428399181073156,0.004404484264565407,0.003744122541937066,-0.0050780783387197196,2.1565823945276906e-05,-3.5493277366338545e-06,2.776096880570348e-05,-7.634859624336488e-06,3.508550260329226e-06,-1.1143409884665713e-05,0.14797741324671423,0.07389777402441462,0.24797741324671607,2.4793316145548645
7760,5.555089236464218,-2.5858912574786883,2.7918740900488612,0.004332228568892374,0.0037781358765448547,-0.005114976249131712,2.169326073543947e-05,-3.579090364001501e-06,2.7344382994618653e-05,-1.0815080434851041e-05,-2.661323164974566e-06,-8.153757269876475e-06,0.14792156364614398,0.07384348588158204,0.24792156364614581,4.250271562774115
7770,5.598047871805929,-2.547941880864833,2.7405426217091,0.004259404571076281,0.0038116570486411146,-0.005151205587116222,2.1819109652475158e-05,-3.6083649711567457e-06,2.6924237767124255e-05,-8.445247914827986e-06,2.276156465633852e-06,-1.072140438046184e-05,0.14783858138009828,0.07382733605413451,0.24783858138010012,2.1661707485246526
7780,5.6402754651763365,-2.5096597717966067,2.688852222903034,0.004186021762968089,0.0038446816356562026,-0.005186761549072857,2.1943330849291932e-05,-3.6371612852930973e-06,2.6500587922045422e-05,-1.0915363283450144e-05,-3.170779310988204e-06,-7.74458397246194e-06,0.14778402619467673,0.073781418033339,0.24778402619467857,3.761162030073921
7790,5.6817664762484865,-2.471049917970359,2.636809651044137,0.004112089712307511,0.003877205279237907,-0.005221639419025423,2.20658854721186e-05,-3.6654888190590192e-06,2.6073488701793144e-05,-8.523962321642567e-06,1.0596742482385011e-06,-9.583636569881068e-06,0.1477045536985062,0.07376077217597012,0.24770455369850805,2.7384524817127938
7800,5.7225154607471485,-2.432117350342248,2.5844217102646123,0.004037618061492959,0.00390922368588215,-0.005255834569319343,2.218673564138999e-05,-3.6933568712692197e-06,2.564299578520087e-05,-1.0264164448065607e-05,-3.617138373779172e-06,-6.647026074286436e-06,0.14764730733276538,0.07372176240771448,0.2476473073327672,3.1784853348170805
7810,5.762517071189193,-2.3928671424766295,2.531695250528735,0.003962616526338206,0.003940732627555749,-0.005289342461307923,2.230584443325559e-05,-3.7207745278921477e-06,2.520916528031846e-05,-7.824297058562326e-06,-7.234121821228673e-08,-7.824297058562326e-06,0.14756806105829456,0.07369642917475792,0.2475680610582964,3.4639160028715965
7820,5.801766057611477,-2.3533044098882727,2.4786371667393916,0.0038870948948158614,0.003971727942311074,-0.005322158646027246,2.2423175861705046e-05,-3.7477506632830007e-06,2.4772053717164186e-05,-5.6088336824962076e-06,-3.934523947302513e-06,-9.54335762979872e-06,0.14751030072167118,0.07366278386204834,0.24751030072167302,2.706979121227406
7830,5.840257268286089,-2.313434309378465,2.4252543978379255,0.0038110630257878445,0.004002205534892461,-0.005354278764859531,2.253869486130278e-05,-3.774293941633839e-06,2.433171804043617e-05,-8.32850270879229e-06,-1.055089676253547e-06,-9.383592385045837e-06,0.1474314778210458,0.07363422396831858,0.24743147782104763,4.0196538940458115
7840,5.877985650422853,-2.273262038365098,2.3715539258974077,0.0037345308477229992,0.004032161377334203,-0.005385698550184776,2.2652367270522394e-05,-3.8004128186143193e-06,2.388821560218359e-05,-6.426811161579139e-06,-4.063772036438277e-06,-1.0490583198017415e-05,0.1473696310565172,0.07360432533646659,0.24736963105651905,3.161167013507484
7850,5.914946250858916,-2.232792834206809,2.317542775209448,0.003657508357401991,0.004061591509549991,-0.005416413826020469,2.2764159815671108e-05,-3.826115543178647e-06,2.3441604154439216e-05,-8.271418793114758e-06,-1.8335888704165958e-06,-1.0105007663531355e-05,0.1472959529211305,0.0735739960514804,0.24729595292113235,4.36104624874984
7860,5.951134216735355,-2.192031973521277,2.2632280113646766,0.0035800056186096755,0.004090492039913627,-0.005446420508649224,2.287404009539298e-05,-3.851410159515977e-06,2.299194184181357e-05,-6.632845877080372e-06,-3.958609439553395e-06,-1.0591455316633767e-05,0.14723103484329547,0.07354616333233571,0.2472310348432973,3.382591864192075
7870,5.986544796160619,-2.1509847714977584,2.208616740326999,0.003502032760815085,0.004118859145830864,-0.00547571460723413,2.2981976565739515e-05,-3.8763045091233515e-06,2.253928719405186e-05,-7.58701342052658e-06,-2.368511851121774e-06,-9.955525271648353e-06,0.14716115456202405,0.07351551765443959,0.2471611545620259,4.454706225568606
7880,6.021173338860718,-2.1096565812039425,2.153716107501772,0.0034235999778392326,0.004146689074302231,-0.005504292224421646,2.3087938525795797e-05,-3.900806232981798e-06,2.2083699118554818e-05,-6.221505991795913e-06,-3.591054349325083e-06,-9.812560341120997e-06,0.14709413244662312,0.07348802172305695,0.24709413244662495,3.3449678146681494
7890,6.055015296816044,-2.0680527928872268,2.098533296798008,0.0033447175265108923,0.00417397814247668,-0.005532149556931873,2.319189610384903e-05,-3.924922773817633e-06,2.1625236892863646e-05,-6.299035846640911e-06,-2.6410641112906576e-06,-8.940099957931568e-06,0.1470256615986783,0.07345851072225044,0.24702566159868014,4.352169042347484
7900,6.088066224884663,-2.026178833270508,2.0430755296847374,0.0032653957253105637,0.004200722738195912,-0.005559282896136,2.3293820244087335e-05,-3.94866137843254e-06,2.116396015711074e-05,-5.243811902080994e-06,-6.3220797399801724e-06,-6.3220797399801724e-06,0.14695751515237457,0.07342959165668332,0.2469575151523764,3.0387033226236504
7910,6.120321781412016,-1.984040164842568,1.9873500642416633,0.0031856449530028035,0.004226919320529213,-0.005585688628620769,2.3393682693815224e-05,-3.972029100087139e-06,2.0699928906436243e-05,-4.488012195276168e-06,-6.3283110769363365e-06,-6.3283110769363365e-06,0.1468903082973667,0.07340266933831183,0.24689030829736855,4.054447981683325
7920,6.151777728826867,-1.9416422851431672,1.9313641942042439,0.003105475647257124,0.004252564420298691,-0.005611363236739793,2.349145599117273e-05,-3.995032800924081e-06,2.0233203483371877e-05,-3.806336639709191e-06,-1.0138071920651014e-05,-6.331735280941824e-06,0.1468220576337795,0.07337413598225645,0.24682205763378134,2.4735274442499713
7930,6.182429934223411,-1.8989907260429264,1.8751252480033185,0.0030248983032576753,0.004277654640594722,-0.005636303299151526,2.3587113453345185e-05,-4.017679154417782e-06,1.976384457019262e-05,-3.6805935049022283e-06,-3.6805935049022283e-06,-7.517217557934825e-06,0.14675477127699796,0.07335106200984155,0.2467547712769998,4.14091555860238
7940,6.212274369929421,-1.8560910530181123,1.8186405877994287,0.002943923472301913,0.004302186657281503,-0.005660505491343764,2.3680629165249844e-05,-4.039974647838881e-06,1.9291913181236946e-05,-4.343557926839524e-06,-4.343557926839524e-06,-7.603796440745298e-06,0.14668750523660737,0.07332289926738537,0.2466875052366092,2.264230505183984
7950,6.241307114060336,-1.8129488644204117,1.7619176085119546,0.002862561760388467,0.004326157219492534,-0.005683966586144455,2.377197796868679e-05,-4.061925584722616e-06,1.8817470655196582e-05,-3.3217668741134245e-06,-3.3217668741134245e-06,-8.826514061935265e-06,0.1466203391552866,0.07329692824968351,0.24662033915528844,4.577749615803548
7960,6.269524351059161,-1.769569790741803,1.704963736843221,0.0027808238267944545,0.004349563150115915,-0.005706683454218714,2.3861135451940507e-05,-4.083538087331054e-06,1.8340578647376526e-05,-8.364549663498795e-06,-2.4928596265354436e-07,-8.115263700845251e-06,0.14655600906020613,0.07326647027182528,0.24655600906020797,2.5585962738986305
